" Яков прозванный Турком потому что действительно происходил от пленной турчанки был по душе ― художник во всех смыслах этого слова а по званию ― черпальщик на бумажной фабрике у купца ; что же касается до рядчика судьба которого признаюсь мне осталась неизвестной то он показался мне изворотливым и бойким городским мещанином . ",0
Я доложу вам ― говорил он ― сам бы могу сказать карьеру бы мог свою сделать ну да уж видно судьба такая .,1
Подумайте ― продолжала она как будто говоря сама с собой ― что такое судьба женщины молодой знающей только по книгам что есть хорошего в жизни ?,1
Право слово иногда наобум раскроешь : авось думаешь судьба …,2
" Я с вами пожалуй соглашусь хоть я и не говорил что дамы читают именно те романы о которых вы говорите ; и тут удивительное дело самые пустые французские романы больше развивают женщину нежели очень важные занятия развивают их мужей и это отчасти оттого что судьба так устроила француза : что б он ни делал он всё учит . ",3
В патриархальном затишье тянулись один за другим счастливые дремотные дни и часы и так как всё вокруг тоже шло своим добрым чередом и порядком то ни Семён Иванович ни Устинья Фёдоровна уж и не помнили даже хорошенько когда их и судьба - то свела .,1
Ну уж я вижу ― сказала старуха ― что видно его такая судьба .,1
Явно судьба заботится о том чтоб мне не было скучно .,3
С тех пор как я живу и действую судьба как - то всегда приводила меня к развязке чужих драм как будто без меня никто не мог бы ни умереть ни прийти в отчаяние !,3
Какую цель имела на это судьба ?,1
Посреди этих древностей мы молодые и старые пировали весело и может быть из нас кто - нибудь сидел на том самом месте где за три века перед сим старик Ваза пил из своего кубка сидя между своими двумя сыновьями которых судьба дала такую трагическую знаменитость замку Грипсгольму .,3
" Казалось и природа и судьба помогали его мщению ; враги его все до одного : их отцы матери дети умирали мучительною смертию ; ― то в семействе являлась заразительная горячка и пожирала всех членов его ; то возобновлялись старинные давно уснувшие болезни ; малейший ушиб в младенчестве бездельное уколотие руки незначащая простуда ― обращались в болезнь смертельную и скоро самые имена целых семейств были стерты с лица земли . ",2
Но Ибрагим чувствовал что судьба его должна была перемениться и что связь его рано или поздно могла дойти до сведения графа D .,0
В эту минуту я с ужасом подумал что судьба России на волоске что её существование может через минуту зависеть от толпы бешеных солдат и черни предводимых несколькими безумцами .,0
Может быть и сама судьба завела меня сюда чтоб напомнить мне о сем человеке и кто знает ! может быть он и ныне в состоянии будет мне помочь так как помог при тогдашнем случае ? и ах ! когда бы могло это так случиться и он помог бы мне !,3
И благодетельная судьба не хотела ли меня спасти и освободить от оных !,2
Сего только мнение доставало ещё и сие может быть и надобно было ещё к тому чтоб я не мог впредь и ею никогда прельщаться и тем спокойнее и счастливее жить в деревне куда теперь ведёт меня судьба моя ! . . и ах ! ежели это так то сколь много обязан я за то пекущемуся о пользе моей Промыслу Господню ?,2
Когда судьба прохочет кого гнать или когда Правителю мира что неугодно так может ли тут человек что - нибудь сделать ?,3
Я сказала что судьба моя зависит от воли дядюшкиной что он сам сюда приехать обещал в письме своём которого,2
Но судьба жетона оказалась более сложной .,0
Я не искренен меня не волнует его судьба и ему начихать на то что в душе у меня .,2
Речь о промежуточных выборах которые прошли 6 ноября ( решалась судьба большей части кресел в Сенате и Палате представителей а также большинства губернаторских постов ) .,0
Я пока жив но судьба моя неизвестна .,0
Ну мам не волнуйся . Судьба – значит судьба » – говорит .,1
А потом судьба свела меня с Олей и все пошло как надо .,3
Я рассказывал о том как меня судьба столкнула с разными представителями нашего мира учеными ― причем на меня производили сильное впечатление профессора .,3
У здания реального училища куда менее залихватская судьба : за последний год оно дважды едва не сгорело а дом изрядно обветшал .,1
Мне казалось странным почему взрослые всегда говорят о том как Пушкина убили но никто не рассказывает как его воскресили и как сложилась его дальнейшая судьба .,0
Стало понятно что откладывать лиру больше нельзя судьба русской поэзии под угрозой ― короче я начала писать стихи .,0
" В эпосе нет индивидуальности движущая сила в нем ― всегда масса ; « с давних пор главным признаком эпоса считалось что предметом его является не личная судьба а судьба некоего сообщества » . ",2
" В эпосе нет индивидуальности движущая сила в нем ― всегда масса ; « с давних пор главным признаком эпоса считалось что предметом его является не личная судьба а судьба некоего сообщества » . ",2
Потому что есть Нюта есть фонд есть люди которым я доверяю есть волонтеры потому что именно так сложилась моя судьба .,0
Это судьба не обязательно каких - то очень известных людей .,1
На заметно более грубый облик проекта архитектора Александра Белоконя ― отца советского монолитного домостроения ― повлияла его сложная судьба .,0
Остается лишь надеяться что судьба архитектуры вестибюля все же будет лучше чем у знаменитой аптеки Ларина и Асса ― в ней сейчас « Пятерочка » .,0
Их судьба ― моя судьба … Через несколько часов я окажусь в ином лучшем мире у мамы .,2
Их судьба ― моя судьба … Через несколько часов я окажусь в ином лучшем мире у мамы .,2
Ведь это судьба а не твой собственный выбор .,1
Вообще - то выбор тем более собственный ― это и есть судьба думаю я .,1
Но интересно другое : как эта самая судьба устроена механика её какова .,1
Не судьба » ― говорит .,1
Кстати лингвисты считают что идиома « не судьба » ― это нечто уникальное свойственное только русской культуре непереводимое .,1
Кстати лингвисты считают что идиома « не судьба » ― это нечто уникальное свойственное только русской культуре непереводимое .,1
Не столь удачна судьба проекта « Этногенез » который поначалу очень активно раскручивался потому что какой - то цельной его концепции у создателей как мне кажется не было .,0
" Природа изрекла / И стихотворица Лезбийска вновь родилась » ( П . И . Шаликов ) ; « Но судьба повелела ― и на Севере родилась новая Сафо на Севере появилась Бунина счастливая любимица Муз и Граций ! » ",3
В личности человека с которым меня сводит судьба всегда главный фактор ― его дарование .,3
Вообще Бастер Китон изумительный но судьба ему не улыбнулась так как например Чарли Чаплину который его потом пригласил и они вместе снимались в фильме Чаплина .,1
Был у нее такой родственник Сергей Толстой ― трагическая судьба переломан всеми революциями в восемнадцатом году расстреляли остались чудесные воспоминания о детстве о юности .,1
буквально пары раз хватит а если человеку не судьба помирать так хоть бензопилой его пополам перепили он все равно жив останется вон в новостях показывали хозяйку цветочного киоска ее наркоман десять раз ткнул ножом так она его еще и задержала а потом еще и интервью давала « Ермаку » .,1
Описание литературного процесса глазами Сергея было столь же печальным жалким и безрадостным как Гете в дневниках Эккермана и сам Эккерман в глазах Эккермана и сама судьба Эккермана ( Петров как раз перед тем как Сергей дал ему свой дневник чтобы занять голову прочитал « Разговоры с Гете » найденные в отцовской библиотеке ) .,0
Казалось бы люди со знанием дела работали и предлагали действительно полезные улучшения Но судьба капризна : кто сейчас вспомнит о языке идо и многих других подобных попытках ?,3
Драматургия обогатилась такими пьесами как « Великая сила » Б . Ромашова « Русский вопрос » К . Симонова « Победители » Б . Чирскова « Хлеб наш насущный » и « В одной стране » Н . Вирты « Жизнь в цитадели » и « Борьба без линии фронта » А . Якобсона « В одном городе » и « Московский характер » А . Софронова « Большая судьба » и « Зеленая улица » А . Сурова « Макар Дубрава » А . Корнейчука « Глина и фарфор » Григулиса « Красный галстук » и « Я хочу,2
Борщаговский оберегал от критики пьесы извращающие советскую действительность и образы советских людей зато горячо ополчался на такие пьесы как « Московский характер » Софронова « В степях Украины » Корнейчука « Хлеб наш насущный » Вирты « Большая судьба » Сурова и др .,2
Ну да ее судьба тебя не слишком заботит главное меня убрать .,1
Не сложилась творческая судьба Лёни Нечкина ― не дали работу к которой был подготовлен .,0
хотел спросить Проков ) у каждого в Афгане была своя судьба .,1
Однако судьба распорядилась по - другому .,1
На дороге остался целёхонький ЗИЛ а перед ним ― изрешеченный пулями уазик с тремя если посчитать и Виктора трупами … Вот Коля ― это судьба .,1
От веку с ней внешне такая случилась судьба ― и вот происходит наглядно .,1
существующего … такова видать наша судьба : дальше двинем бесчувственным и скорее всего бестелесным путем … эх не сплоховать бы без ощутимых порядочно человечьих чувств не оступиться бы в выверты впав ям себе наловив на духовную теперь целиком шею одним голым в виде физических параметров убийственно заморышным да к тому же разбродным уже без параметров всяких ― неужто неразличимо призрачным ?,2
И судьба у нее тоже похожа на то как жила в 20 - е годы описанная Айтматовым Алтынай .,0
Если уж судьба забросила в провинциальное кафе с волнующим названием « Мрия » ( мечта ) не стоит удивляться бесхитростному сервису неистребимому запаху кулинарии и бумажным цветам в центре стола .,3
Ведь к примеру описание женитьбы герцога и судьба молодой герцогини О - ской займет целую главу .,0
У каждого слушателя как и у каждого курса своя судьба .,1
Как сложится судьба Даны Курской ( так и хочется ввернуть субкультурное : как поэта ) неизвестно .,0
Но такова судьба всего лучшего и не только в отечестве .,1
93 ] : его быт его служебное положение и обязанности по отношению к царю возможность вовлечения его в перипетии политической борьбы еще не погасшей после завершения I Переходного периода его представления о статусе царя в мироздании и о его мощи его личные взаимоотношения с богами и представления о том в какой мере от их воли зависит его личная судьба его забота о собственном посмертном существовании,2
Очевидно что сцена аудиенции Синухета у царя ( B248 – 284 ) ― кульминация « Рассказа … » напряжение которой сформировано и тем что именно в ходе нее судьба героя должна окончательно решиться и самой ситуацией его предстояния перед носителем сакральности .,0
Да … что ж … видно судьба » ― тихо произнес он минуту спустя .,2
Моё желание что - то нарыть было настолько велико что видимо судьба сбросила на Троицкий раскоп сундучок с находками .,3
Больше половины зарплаты работающих уходит на продукты в августе резервный фонд уменьшился на 18 процентов Минфин предрек его полное исчерпание уже в текущем году та же судьба постигнет фонд национального благосостояния в 2017 году .,1
Ну да что - то не судьба .,1
А свет было не судьба включить ?,3
Я хотел сказать что вы можете у нас Новый год встречать чтобы Мишку раньше времени не шокировать я тут все равно на работе эти дни прозависаю так что поссорились бы мы или нет новогодние праздники вместе встретить не судьба видимо .,1
Это видимо судьба сегодня с Ольгиными мужиками всячески пересекаться » ― решил Игорь но его обрадовало состояние в каком находился потрепанный художник .,1
Марина Николаевна думала что у Красновой судьба тоже учительницы .,1
Увы к моменту сдачи номера в печать судьба « Ротора » не известна .,0
Потому что эта судьба судьба и самого поэта и его наследия сложилась довольно прихотливо .,1
Потому что эта судьба судьба и самого поэта и его наследия сложилась довольно прихотливо .,0
Я не понимал что решается моя судьба она решилась когда в конце он встал и зааплодировал .,2
Бабушке выпала в результате судьба Ани из « Вишневого сада » оставшейся без родителей без средств к существованию .,1
И он зная что от его ответа может зависеть там жизнь судьба все прочее спокойно сказал : « Верую » .,2
Вот видимо общая судьба всех фантастов .,0
Режиссер Фредерикке Аспек считает что таким образом люди всего лишь используют все шансы которые им предоставляет судьба хотя внешне это выглядит как секс - туризм .,3
С российскими беспризорниками судьба свела ее в конце 1990 - х и Ханна сняла о них короткометражный документальный фильм « Дети с Ленинградского » который был номинирован на « Оскар » .,3
Их судьба меня очень и очень волнует .,1
Но такова уж судьба .,1
Нам говорили что надо производить и продавать то что продается на мировом рынке а то что не продается … ну судьба такая .,1
Моя тревога утихает и даже не заставляет меня задуматься о том что возле этого памятника вполне могла бы остановиться машина в которую бы меня запихали силком уже через минуту а дальнейшая моя судьба покрылась бы еще более густым мраком чем теперь .,0
И сама судьба не давала нам расстаться и мы с удовольствием принимали эту особенность нашей жизни и всякий раз встречались как будто последний раз виделись час тому назад .,3
И какова судьба той вашей разработки ?,0
Тогда я над этим не задумывался а теперь понимаю что не случайно всё в жизни складывается вела меня судьба или Всевышний .,2
Почти через 40 лет судьба вновь свела их вместе : вернувшегося из сталинских лагерей В . М . Юстицкого и художника - репатрианта Н . М . Гущина .,3
С тем только уточнением что с ходом времени и стальную конницу постигла судьба красногривого жеребенка .,0
И в этом ― твоя судьба !,1
Трубку там у них снял охранник представился Соколовым и ответил что учебная база расформирована и какова судьба выпускников ему охраннику неизвестно да и знать не обязательно выпустили видимо и все .,0
Она Катюша жила с этим неправильным чувством с того самого дня когда впервые недобрая судьба ее с ним столкнула .,3
< sup > 1034 < / sup > И все же несмотря на отсрочку судьба Свирской колонии была предопределена .,0
С ней надо мириться если уж судьба свела с Русланом .,3
Теперь Маша пишет ему в фейсбуке : рокер настоящий музыкант твоя судьба ― музыка .,2
Но на бразильских Играх ― не судьба .,1
