Брат мой Николай сидя у себя в канцелярии мечтал о том как он будет есть свои собственные щи от которых идёт такой вкусный запах по всему двору есть на зелёной травке спать на солнышке сидеть по целым часам за воротами на лавочке и глядеть на поле и лес .,3
На том берегу где теперь заливной луг в ту пору стоял крупный берёзовый лес а вон на той лысой горе что виднеется на горизонте тогда синел старый - старый сосновый бор .,0
А когда выглянет солнце после такого дождя лес так ярко зеленеет и весь горит алмазными искрами .,2
" Поспеется сахар ты наш а именинник не медведь ― в лес не уйдёт " " . ",2
Место глухое лес ― овчина овчиной .,3
Лучшие вожаки плутают потому как все приметы снегом засыплет да и лес совсем другим оказывает .,0
На третий день после ревизии оставил он дома жену вечерний шестичасовой поезд встретить а сам взял ножик и в лес пошёл палок себе нарезать .,1
Не обернулся Василий в лес ушёл .,1
Подскакал олень к берегу а недалеко от берега островок небольшой а на острове кусты густые и лес мелкий .,0
Наши дети не поймут скоро поэтического выражения « не шуми ты тёмный лес зелёная дубровушка » равно не поймут и всего неисчерпаемого запаса как мифологической так и позднейшей поэзии основанной на таинственной то возвышающей то грозной то прелестной внушительности повсюдных ещё недавно непроходимых лесных чащ .,0
Много я от неё ― продолжал рассказчик помолчав ― много муки тогда принял . Дорогой - то знаете ночью всё дождик погода злая … Лесом поедешь лес стоном стонет . Её - то мне и не видно потому ночь тёмная ненастная зги не видать а поверите ― так она у меня перед глазами и стоит то есть даже до того что вот точно днём её вижу : и глаза её и лицо,2
И пальма гордо смотрела зелёной вершиной на лес товарищей раскинутый под нею .,3
Что же так - с ? часом раньше часом позже ― дело не волк в лес не уйдёт - с .,1
А вот мы это после разберём ! ― отвечал Бондырев и обращаясь к толпе промолвил : ― Чтоб был у меня рекрут найден ! все марш в лес искать !,1
" Вот идёт он почитай до полуночи и стал видеть впереди будто зарево и подумал он : " " Видно лес горит так зачем же мне туда идти на верную смерть неминучую ? ",2
" Приходи во зелёный сад в сумерки серые когда сядет за лес солнышко красное и скажи : " " Покажись мне верный друг ! " " ― и покажу я тебе своё лицо противное своё тело безобразное . ",2
" Втапоры не мешкая ни минуточки пошла она во зелёный сад дожидатися часу урочного и когда пришли сумерки серые опустилося за лес солнышко красное проговорила она : " " Покажись мне мой верный друг ! " " ― и показался ей издали зверь лесной чудо морское ; он прошёл только поперёк дороги и пропал в частых кустах и невзвидела света молода дочь купецкая красавица писаная всплеснула руками белыми закричала истошным голосом и ",2
Нет сомнения в том что например Рюиздаль ( мы опять продолжаем старое наше сближение ) был способен мастерски написать море в Кастельмаре или внутренность померанцевой рощи около Сорренто или даже девственный лес Южной Америки но проявить одному ему принадлежащий рюиздалевский элемент мог он только изображая свои родные пейзажи .,0
Я ударил вожжой по лошади спустился в овраг перебрался через сухой ручей весь заросший лозинками поднялся в гору и въехал в лес .,1
" За мной неслись четыре казака ; уж я слышал за собою крики гяуров и передо мною был густой лес . ",2
" Сердце моё облилось кровью ; пополз я по густой траве вдоль по оврагу ― смотрю : лес кончился несколько казаков выезжают из него на поляну и вот выскакивает прямо к ним мой Карагёз ; все кинулись за ним с криком ; долго долго они за ним гонялись особенно один раза два чуть - чуть не накинул ему на шею аркана ; я задрожал опустил глаза и начал молиться . ",2
Григорий Александрович я уж кажется говорил страстно любил охоту : бывало так его в лес и подмывает за кабанами или козами ― а тут хоть бы вышел за крепостной вал .,1
" Вон небо клубится передо мною ; звёздочка сверкает вдали ; лес несётся с тёмными деревьями и месяцем ; сизый туман стелется под ногами ; струна звенит в тумане ; с одной стороны море с другой Италия ; вон и русские избы виднеют . ",2
Река Вятка лес по обе стороны ельник по большей части и всякий чёрный лес а где разливается то один чёрный лес .,2
Река Вятка лес по обе стороны ельник по большей части и всякий чёрный лес а где разливается то один чёрный лес .,0
Река Вятка лес по обе стороны ельник по большей части и всякий чёрный лес а где разливается то один чёрный лес .,0
По реке лес чёрный а немного далее ель и пр . 2 версты от реки ― вотские деревни .,0
Места почти ровные гор мало болоты местами лес : сосняк строевой ели берёзы .,2
Это не демонстративное отрицание важности политики и нигилизм не пацифистское « make love not war » и не призывы уйти в лес и забыть про капиталистические идеалы .,1
Гуляя он забрел в лес и среди деревьев увидел несколько мешков с песком внутри .,1
Жители Вершино - Дарасунского часто ездят для этих операций в лес но молодые люди решили обжечь ее прямо в огороде .,1
На шахте у него график 15 через 15 дней поэтому в выходные дни он часто уходит на охоту в лес ― иногда даже не доставая ружье потому что любит по нему побродить иногда пособирать ягоды и грибы .,1
Дойду до дома а потом в лес пойду проверять » .,1
Забрав коня Чарли Блейк отправляется в лес .,1
" Герой в сопровождении Никто пересекает лес затем движется по реке до индейского города на берегу океана ; часть пути он проходит один . ",2
Поэтому в этот период считалось нежелательным ходить в одиночестве в лес или поля потому что можно было попасться русалке .,1
Я ушел в лес потому что хотел жить разумно иметь дело лишь с важнейшими фактами жизни и попробовать чему - то от нее научиться чтобы не оказалось перед смертью что я вовсе не жил .,1
Главная примета России у Моуэта ― лес подъемных кранов .,3
Река лес рядом .,3
Наконец лес .,3
Идите гулять в хвойный лес чтобы обнулить негативные эмоции » .,0
Идите гулять в хвойный лес чтобы обнулить негативные эмоции » .,0
Через несколько минут после заправки лес начал отступать а дорога стала обрастать подробностями городской окраины : железной дорогой под автомобильным мостом какими - то складами без окон и дверей далекими сбившимися в стайки но при этом выглядящими одиноко высотками .,3
Петров побрел мимо тополей поглядывая туда - сюда в поисках какой - нибудь улицы покрупнее пока наконец в самом низу улицы снова не уперся в заборы частного сектора и какие - то гаражи впереди и справа за гаражами и частными домиками снова был лес зато слева по очень далекой для замерзшего Петрова дороге прошел синий троллейбус .,0
Или была история про то как владелец газели чеченец жаловался на одного своего водителя маршрутки который уходил в непредсказуемые запои причем что только с ним не делали ― и били и вывозили в лес и ставили на счетчик а потом били и вывозили в лес и ходили жаловаться его маме но водитель так и продолжал пить .,1
Или была история про то как владелец газели чеченец жаловался на одного своего водителя маршрутки который уходил в непредсказуемые запои причем что только с ним не делали ― и били и вывозили в лес и ставили на счетчик а потом били и вывозили в лес и ходили жаловаться его маме но водитель так и продолжал пить .,1
Исполнитель роли снеговика ― Гера а вернее ― Герман ( как Титов ) все не мог дождаться своего костюма избушку Бабы - Яги не рисковали втаскивать на сцену где кроме новогоднего спектакля репетировали еще несколько коллективов поэтому Гера говорил : « Я такой вот вроде снеговик здесь вроде будет стоять избушка потом пенек вот тут лес » .,0
А потом ледник двигаясь на юг сместил погибший лес вместе со смолой .,3
Этот егерь кстати изначально был приставлен ко мне директором Боржомского заповедника и должен был ― нет не помогать моему эксперименту а препятствовать и не пускать меня в лес .,1
Я следил за всеми выпущенными в лес особями ― они полноценно жили и размножались .,1
Мой глупый земляк Солоухин зовет вас в лес соленые рыжики собирать .,1
По телевизору сказали что в некоторых областях люди прячут раскладушки или уходят с ними в лес в зелёнку .,1
Надев ходовые ботинки ( в самом прямом смысле ) углубился в лес чтобы с максимально возможной частотой отталкиваться ими от почвы .,1
Они сами экспортируют лес и прекрасно обходятся без российского транзита .,3
В немецкую Ригу возили дрова и строевой лес в Новгород везли мясо и рыбу воск ― в Ярославль и другие русские города в Литву везли кожи самой разной выделки бараньи тулупы и барашковые шубы рукавицы сапоги сермяжное сукно сермяги и епанчи .,0
В восемьдесят пятом году в торопецком районе известным специалистом по бурому медведю Валентином Сергеевичем Пажетновым была основана биологическая станция « Чистый лес » на которой стали выращивать медвежат - сирот .,0
За тридцать лет существования станции вырастили около двухсот медвежат и выпустили их в лес .,1
Когда пришла осень Пажетнов повел медвежат в лес чтобы те смогли залечь на зиму в берлогу .,1
Мы говорили о медвежатах о том как непросто их растить и мне думалось о том что будь я медвежонком ― тоже от него не ушел бы в лес .,1
Уже осенью девятьсот пятого года крестьяне начали самовольно рубить лес на участках купца Крымова .,3
Весной и летом семнадцатого года крестьяне грабили усадьбы захватывали помещичьи земли и рубили где хотели лес .,0
По обеим сторонам от дороги стоит спокойный ещё не прогретый солнцем лес .,3
Шумно и жутко и грустно и весело ― я ничего не пойму ― вспоминает парень строчки и с волнением глядит вперёд туда где обрывается лес и начинает сиять поле …,0
" На соседних койках храпели на разные лады его случайные товарищи по неволе время от времени звучно портя воздух ; в коридоре потрескивали плафоны и изредка раздавались чьи - то скучные равнодушные шаги ― а он лежал и видел глазами воображения мудрый прогретый солнцем лес видел изгиб сверкающей реки видел сирень под тёплым дождём и задумчивую чистую девушку у вечерней калитки . ",0
Хвойный лес » ― но чувствует что эти слова не вызволяют его из плена что они ― совсем не то о чём поёт на самом деле всё вокруг .,3
Впереди уже виднеется родной лес .,3
Ответ на свое недоумение Гарри получает в главе « Кингс - Кросс » когда уходит в Запретный лес чтобы отдать свою жизнь за всех .,0
Когда Гарри войдя в пронизанный лунным сиянием лес поворачивает воскрешающий камень он видит отца маму и всех иных родных ему людей которые отдали за него свои жизни .,0
Пусть это будет набережная парк лес за городом или озеро .,0
Как - нибудь утром попробуйте заехать в лес в пригороде .,1
Я проследила за машиной … да везут за мясокомбинат в лес … . да еще и поджигают .,1
В итоге его баба какая - то русская подрезала когда он ее вывез куда - то в лес и попытался изнасиловать .,1
Сразу же за свалкой лес заканчивался на границе свалки и частного сектора по одну сторону дороги стояла трансформаторная будка чье гудение Игорь услышал подсознательно даже через гул машины а по другую ― покосившийся телеграфный столб с обвисшими будто усы одного из солистов « Песняров » проводами .,3
Не надо отдавать буржуям по дешевке наш лес ― пусть готовят себе пластмассовые гробы .,3
Переваливающиеся на кочках моторы доставляли высокопоставленные тела которые в продолжение выходных праздников и отгулов пили и закусывали изредка внедряясь в лес и возвращаясь с услужливо затравленным клыкастым или рогатым .,1
Вера готова была спорить что отец семейства борец и вероятный убийца запирается иногда здесь и смотрит в нарисованный лес .,0
Подальше куда - нибудь в лес .,1
Комаровский дом стоит на самом краю деревни : темнеет и слышно как шумит лес а в лесу что - то потрескивает и поскрипывает и какая - то птица то ли кричит то ли плачет .,0
Есть и другая дорога ― через лес но старшая Комарова боится цыган .,1
Надо на днях в лес пойти за шляпаками .,1
За окнами глухо шумит лес Лорд гавкает пару раз на проезжающую телегу с цыганами .,0
Сестра прижимается лбом к прохладному оконному стеклу смотрит на мелькающие за окном деревья : до Павловска дорога идет через лес в котором изредка попадаются небольшие станции и полустанки .,0
Электричка стучит колесами плавно раскачивается : скоро лес сменится полями а потом потянутся однообразные новостройки городских окраин .,0
Мы побрели вчетвером через лес .,3
Ну и в общем зазвала она своего Андрея под каким - то предлогом в лес там его задушила а сама превратилась в ночную птицу и улетела в самую чащу и теперь плачет там о своей загубленной молодости .,1
" У пруда дорога раздваивается : налево еще недолго продолжается деревня за ней ― поле ; направо сразу начинается лес . ",2
Дорога по обе стороны которой тянется лес теряется за горизонтом и длинный треугольник неба над ней такого цвета что кажется будто вместо неба кто - то растянул только что выстиранную светло - голубую материю .,0
Зора она как в птицу - то превратилась начала плакать в лесу и детей своих звать : они ночью просыпаются и слышат что мама их из леса зовет ну встали причесались умылись оделись и пошли к ней в лес а она их в топь - то и заманила .,1
" Как лес потрескивал попискивал Динамик пел наоборот . ",2
Выкрались в лес через пролом в булыжной кладке .,1
И лес набегавший с уклона в реку .,3
Еще навал ― и сама природная крепость наша ( речные берега лес … ) хотя и намертво скованная зимой будет отдана им на разграбление .,0
Я бы не выдавала но мне приснился сон : про то как цыгане заманивают его в лес .,1
Я ушла в лес и плакала .,1
Внимательный лес,3
Вот и название книги « Внимательный лес » по определению самого автора связано с всматриванием человека в пространство : « Название,2
Другие смыслы выводимые из биографии точно подмечены Данилом Файзовым на презентации книги : « … с одной стороны лес ― это каким - то безусловным образом связано с поэтом Алексеем Кубриком ( живущим в подмосковной Балашихе .,2
Поэтому можно сказать так : лес внимательный Кубрик ― внимательный Кубрик ― лесной » .,2
Вот смотрим ― небольшой этюд Гущина « Осенний лес » 1962 или 1963 года ― да это же письмо Миши Аржанова !,2
Хоть в лес уходи и вешайся на суку .,1
Хоть в лес уходи и вешайся на суку .,1
Зачем в лес ?,1
На этой неделе состоится премьера киномюзикла « Чем дальше в лес … »,2
не помнит о чем этот фильм . только несколько кадров остались в памяти : легкие капли крови на снегу сосновый лес и кружение леса в камере а еще черно - белое полосатое платье стефании когда избалованной кошечкой она танцует перед трентиньяном . в институте мать была немного похожа на сандрелли ― тугая плоть пушок над верхней губой . молодая мать ― близорукая итальянка только волосы у стефании чуть светлее и ростом,0
Археолог Е . К . Максимов рассказывал мне что во время археологических раскопок И . В . Синицына в устье Гусёлки в 1960 - х гг . под берегом в затопленной пойме местами ещё стоял в воде лес .,0
1990 год ― опять же В . Малкин ― от финских слов salo « густой лес » и va « вода река » т . е . лесная река .,0
Я видел как опадают листья как ложится снег слышал как поют птицы а потом начинает пробуждаться весенний лес …,0
Рос как все мальчишки ― играл во дворе ходил в лес за грибами и ягодами на лыжах катался на коньках купался в речке ― но другие ребята на все эти картинки на стенках не обращали внимания а мне они запали в душу интересно стало захотелось самому так научиться .,1
Яркое тому подтверждение такие программные картины Н . М . Гущина как « Вечность » « Ноктюрн » « Сказочный лес » « Лунная соната » « Элегия » и другие .,0
Немного сплавляли лес немного ремесленничали немного пахали землю немного уходили каменщиками в Петербург и много пили в одном питейном доме одном рейнском погребе и трех трактирах .,3
В объяснительной записке по поводу своих действий царю Василию Шуйскому солигаличане писали : « И мы сироты твои государевы слыша от воров и литовских людей и от бояр великое разорение и жон своих и детей великий позор да побегли от них на лес в засеки и животишка свои пометали … И после нас как мы побежали в забеги на посаде дети боярские животишка наша и по,2
И в этот мороз надо было валить лес для фронта .,3
Кто устроился ― тот лес валит и пилит а кто нет ― едет в Москву охранником .,3
Я лучше про лес скажу .,3
Я лучше про лес скажу . Лес конечно пилят а чистить ― не чистят .,2
Аккурат через нашу деревню через ручей через поле через березовую рощу в дальний лес .,0
Затоптали и ушли в дальний лес .,1
" Зимний лес ― гулкое как выстрелы карканье ворон снег с еловой ветки упавший за шиворот следы в которых не видно дна пар от мокрых рукавиц и параллельные то и дело пересекающиеся кривые лыжных следов ; весенний лес ― запах черной еще мерзлой земли текущий во все стороны захлебывающийся талой водой ручей тонкая белая полоска синей от холода кожи между свитером и джинсами а на ней крупные ",2
" Зимний лес ― гулкое как выстрелы карканье ворон снег с еловой ветки упавший за шиворот следы в которых не видно дна пар от мокрых рукавиц и параллельные то и дело пересекающиеся кривые лыжных следов ; весенний лес ― запах черной еще мерзлой земли текущий во все стороны захлебывающийся талой водой ручей тонкая белая полоска синей от холода кожи между свитером и джинсами а на ней крупные ",2
" пупырышки которые только губами и можно растопить ; летний лес ― горячие капли золотистой смолы на медной коре волосы пахнущие шашлычным дымом белый в ромашках сарафан испачканный красным сухим вином и щекочущая сосновая иголка которую никак не достать если не расстегнуть две тысячи мелких как божьи коровки пуговиц стремительно расползающихся под пальцами по спине и груди ; осенний лес ― длинный и тонкий солнечный луч с нанизанными ",2
" пупырышки которые только губами и можно растопить ; летний лес ― горячие капли золотистой смолы на медной коре волосы пахнущие шашлычным дымом белый в ромашках сарафан испачканный красным сухим вином и щекочущая сосновая иголка которую никак не достать если не расстегнуть две тысячи мелких как божьи коровки пуговиц стремительно расползающихся под пальцами по спине и груди ; осенний лес ― длинный и тонкий солнечный луч с нанизанными ",2
" Зимний лес ― гулкое как выстрелы карканье ворон снег с еловой ветки упавший за шиворот следы в которых не видно дна пар от мокрых рукавиц и параллельные то и дело пересекающиеся кривые лыжных следов ; весенний лес ― запах черной еще мерзлой земли текущий во все стороны захлебывающийся талой водой ручей тонкая белая полоска синей от холода кожи между свитером и джинсами а на ней крупные ",2
" Зимний лес ― гулкое как выстрелы карканье ворон снег с еловой ветки упавший за шиворот следы в которых не видно дна пар от мокрых рукавиц и параллельные то и дело пересекающиеся кривые лыжных следов ; весенний лес ― запах черной еще мерзлой земли текущий во все стороны захлебывающийся талой водой ручей тонкая белая полоска синей от холода кожи между свитером и джинсами а на ней крупные ",2
" пупырышки которые только губами и можно растопить ; летний лес ― горячие капли золотистой смолы на медной коре волосы пахнущие шашлычным дымом белый в ромашках сарафан испачканный красным сухим вином и щекочущая сосновая иголка которую никак не достать если не расстегнуть две тысячи мелких как божьи коровки пуговиц стремительно расползающихся под пальцами по спине и груди ; осенний лес ― длинный и тонкий солнечный луч с нанизанными ",2
" пупырышки которые только губами и можно растопить ; летний лес ― горячие капли золотистой смолы на медной коре волосы пахнущие шашлычным дымом белый в ромашках сарафан испачканный красным сухим вином и щекочущая сосновая иголка которую никак не достать если не расстегнуть две тысячи мелких как божьи коровки пуговиц стремительно расползающихся под пальцами по спине и груди ; осенний лес ― длинный и тонкий солнечный луч с нанизанными ",2
" Зимний лес ― гулкое как выстрелы карканье ворон снег с еловой ветки упавший за шиворот следы в которых не видно дна пар от мокрых рукавиц и параллельные то и дело пересекающиеся кривые лыжных следов ; весенний лес ― запах черной еще мерзлой земли текущий во все стороны захлебывающийся талой водой ручей тонкая белая полоска синей от холода кожи между свитером и джинсами а на ней крупные ",2
" Зимний лес ― гулкое как выстрелы карканье ворон снег с еловой ветки упавший за шиворот следы в которых не видно дна пар от мокрых рукавиц и параллельные то и дело пересекающиеся кривые лыжных следов ; весенний лес ― запах черной еще мерзлой земли текущий во все стороны захлебывающийся талой водой ручей тонкая белая полоска синей от холода кожи между свитером и джинсами а на ней крупные ",2
" пупырышки которые только губами и можно растопить ; летний лес ― горячие капли золотистой смолы на медной коре волосы пахнущие шашлычным дымом белый в ромашках сарафан испачканный красным сухим вином и щекочущая сосновая иголка которую никак не достать если не расстегнуть две тысячи мелких как божьи коровки пуговиц стремительно расползающихся под пальцами по спине и груди ; осенний лес ― длинный и тонкий солнечный луч с нанизанными ",2
" пупырышки которые только губами и можно растопить ; летний лес ― горячие капли золотистой смолы на медной коре волосы пахнущие шашлычным дымом белый в ромашках сарафан испачканный красным сухим вином и щекочущая сосновая иголка которую никак не достать если не расстегнуть две тысячи мелких как божьи коровки пуговиц стремительно расползающихся под пальцами по спине и груди ; осенний лес ― длинный и тонкий солнечный луч с нанизанными ",2
Все украшения отличаются удивительным дизайном и тонкой искусной работой и порой кажется что белки вот - вот оживут и упрыгают в сказочный лес рожденный фантазией талантливых испанских мастеров .,0
В первую очередь к фестивалю « Черешневый лес » в лице Михаила Куснировича который с энтузиазмом отнесся к идее .,2
" Церемония открытия памятника состоится 28 мая в рамках фестиваля « Черешневый лес » ; затем начнется концерт составленный из произведений Шостаковича . ",2
На лето ― поближе к воде зимой ― в лес где теплее и снег рыхлый так что оленям проще искать пищу .,1
Стать на их сторону и умереть или уйти в лес и тоже умереть ― эта жизнеутверждающая альтернатива рассматривается в рассказах Дмитрия Ермакова где главные злодеи уже не внешние мифологические « пиндосы » а внутренние столь же мифологические « москвичи » : « … Думалось что вырвался ты из той адской машины перестал винтиком быть .,1
" Вячеслав Карташов : « простор - шатер » « небес - лес » « шутя - дитя » ; Игорь Левин : « замерзает - сползает » « снов - любовь » « волос - утес » ; Ярослав Кауров : « стеной - пеленой » « тюрьма - кутерьма » « жиже - жижа » ( привет Елене Пиетиляйнен ! ",2
Кому - то хватило впечатлений от кровавых эксцессов Гражданской войны а кто - то посчитал их временными неизбежными переходными явлениями и руководствуясь формулой « лес рубят ― щепки летят » с энтузиазмом включился в новые лесопосадки не принимая во внимание зловещей второй части этого составного слова .,3
< sup > 669 < / sup > См . раздел о романе « Русский лес » в учебнике Н . Лейдермана и М . Липовецкого где анализируется как раз роль органицистской метафорики у Леонова : Лейдерман Н . Л . Липовецкий М . Н . Современная русская литература 1950 ― 1990 - е годы .,2
Золотой лес золотое озеро золотой собор …,2
Очень любили эти каникулы : лес речка завхоз дядя Саша таких лещей нам ловил !,2
" Он сошел на конечной и мимо огромной цветочной клумбы посреди которой были вмонтированы часовая и минутная стрелки ( клумба оказалась знаменитыми цветочными часами о чем потом он вычитал в подсунутом Леней путеводителе ) вышел к набережной где пошевеливая боками тесными рядами стояли на воде разноцветные парусники ; целый лес голых мачт . ",0
Однажды увидал стайку козочек и рванул за ними в лес .,1
Коля с мамой еще несколько лет затыкали дыры и своими силами утепляли дом чтобы разбить огород им пришлось корчевать лес .,3
Тропический лес или тайга поглощает и отражает солнечную энергию совершенно не так как это делает картофельное поле .,0
Генка решил пойти в лес ― поесть ягод .,1
" приходит смс от мчс ― товарищ не ходите с бабой в лес а я лежу и кажется страдаю за всех и вся и лес внутри меня в лесу бутылки ложки чешуя шприцы газеты фантики стаканы грибы костры колеса труп коня менты опять колеса и опять там перелетных жаворонков стая и бесполезный снег лежит до мая там наркоманы бродят по проселку там баба убивает поросенка ",1
" приходит смс от мчс ― товарищ не ходите с бабой в лес а я лежу и кажется страдаю за всех и вся и лес внутри меня в лесу бутылки ложки чешуя шприцы газеты фантики стаканы грибы костры колеса труп коня менты опять колеса и опять там перелетных жаворонков стая и бесполезный снег лежит до мая там наркоманы бродят по проселку там баба убивает поросенка ",2
" иголки мне колют в сердце задевают легкое свинья в крови но ― всё визжит визжит в моих ушах ― берите вашу жизнь я в черный чай бросаю сахарок и вижу лес и бабу с топором ",2
" приходит смс от мчс ― товарищ не ходите с бабой в лес а я лежу и кажется страдаю за всех и вся и лес внутри меня в лесу бутылки ложки чешуя шприцы газеты фантики стаканы грибы костры колеса труп коня менты опять колеса и опять там перелетных жаворонков стая и бесполезный снег лежит до мая там наркоманы бродят по проселку там баба убивает поросенка ",1
" приходит смс от мчс ― товарищ не ходите с бабой в лес а я лежу и кажется страдаю за всех и вся и лес внутри меня в лесу бутылки ложки чешуя шприцы газеты фантики стаканы грибы костры колеса труп коня менты опять колеса и опять там перелетных жаворонков стая и бесполезный снег лежит до мая там наркоманы бродят по проселку там баба убивает поросенка ",2
" иголки мне колют в сердце задевают легкое свинья в крови но ― всё визжит визжит в моих ушах ― берите вашу жизнь я в черный чай бросаю сахарок и вижу лес и бабу с топором ",2
Снять волнение и легкую дрожь после « экстрима » можно в фитнес - центре расположенном в зимнем саду с панорамным остеклением и видом на лес .,1
Узбек пожал плечами и повел работников миграционной службы в лес где откопал свой парашют .,1
Свекор после их визита слег с инсультом ишиасом и сенной лихорадкой а большой лес с дичью отошел к соседнему королевству и луга за лесом ― тоже .,0
Так Гирский лес в Индии ― место проживания единственной сохранившейся популяции азиатских львов ( всего несколько тысячелетий назад обитавших на огромной территории от южных Балкан до Ганга ) .,3
И если заповедный лес горит ― нужно ли его тушить ?,2
Там же где по климатическим причинам лес расти не может степная дерновина без регулярной « стрижки » может сама себя задушить : несъеденная трава засыхая и накапливаясь за несколько лет образует толстую « подушку » через которую не может пробиться молодая поросль .,3
Они служили основным источником топлива для горожан и для них был разработан изощренный режим лесопользования позволявший регулярно получать с этих угодий необходимый « урожай » древесины сохраняя при этом ее источник ― лес .,0
Для варварских племен создавших в раннем Средневековье свои королевства на месте Римской империи дикая природа ( которую воплощал лес ) была источником целого ряда ценных ресурсов ― прежде всего мяса и меха .,3
Первоначально это не требовало каких - то специальных мер : лес оставался в общем пользовании но безоружный земледелец и так не совался в него без настоятельной нужды .,3
Если же он все - таки приходил в лес то обычно за хворостом лекарственными и съедобными растениями или для выпаса скотины ( чаще всего свиней ) ― что не сильно волновало благородного господина .,1
" В словаре Даля читаем : « Заповедать лес ― запретить в нем рубку ; это делается торжественно : священник с образами или даже с хоругвями обходит его при народе и старшинах поют « Слава в вышних » и запрещают въезд на известное число лет » . ",3
Что не мешало одному из них машинально скусывать ягоды с выдранного с корнями куста черники а другому ― безотчетным движением отправить в кусты освобожденную от содержимого пивную банку ( без которой конечно в лес пойти было никак нельзя ) .,1
Но беда в том что вместе с мусором с тропы в лес летят окурки и непогашенные спички …,1
И дальше они ( невеста и любимый со светлой бородой ) летели на тройке сквозь зыбящийся машущий лес рук людей двойным живым счастливым портретом .,3
Озеро рядом за ним лес грибы ягоды .,0
Вчера ходил в лес .,1
И вот пошёл я по этой горке решительно и стремительно поскольку лес зовёт !,2
" Было так редкостно так нами необычайно и бескрайне окрест оживало как только может бывать на непохоронном пошедшем в преклонность кладбище растворившимся настежь всем и вся сполна подарившимся сентябрем осененным днем раз в судьбу ― на неукротимо живном переполненном до беспределья шатучей немолвной игрой светотени кладбище неприметно для себя превращенном в своевольный задремавший в дремучести ясной лес ; в день случайный в день житейски реально как ",2
Потому что общая нищета скверного парка где ютились волшебные огоньки праздников как в последний раз в жизни случившихся с ними со всеми да и с нами тоже всё больше опадала ошметками сухой хвои и рыбьих чешуек осыпавшихся конфетти и осколков по которым топтался каменный бог ветра в своих железных сапогах перешагивая через старый дурной и короткий лес и улетавший сквозь трубу нового надземного,0
Трубочистка со знакомым отправились в лес к большому дереву в лунную ночь по росе в лес и овражец где когда - то играли в прятки ввосьмером а теперь зарыли одежды и барабаны в корнях .,1
Трубочистка со знакомым отправились в лес к большому дереву в лунную ночь по росе в лес и овражец где когда - то играли в прятки ввосьмером а теперь зарыли одежды и барабаны в корнях .,1
Ожидающий меня новый дом мало чем отличался от старого только квартира теперь была на последнем этаже и из нее открывался вид на лес одного взгляда на который мне хватало чтобы снять постоянно копящуюся в моем сознании усталость .,3
Как известно не волк в том смысле что не убежит в лес .,1
Потом увезли разбитые компьютеры сломанные столы и горшки с Надиными растениями многие из которых были еще живы ― как будто кто - то вырубил лес где цвела неведомая людям жизнь …,0
Так оно в сущности и обстояло ― но поскольку я уже знал как причудливо отразится и разрастется этот лес в будущем я не особо грустил .,3
А лес назывался просто « Лес » .,3
Вокруг лес все еще в зимнем оцепенении а вперемежку с лесом тянутся девственно чистые и совершенно безжизненные поля .,0
Бандиты же просто загнаны в лес и ищут спонсоров .,1
Добывается сырье ( лес нефть газ руда сельскохозяйственные культуры и др .,2
Как - то раз пошли они в лес за грибами .,1
Ну а третья которая совсем дура попав в лес взяла и заблудилась .,1
Вот на острове там да : один сумасшедший извращенец заманил меня в лес и чуть не задушил .,1
Так он смотрел на нее там на острове перед тем как заманить в лес .,1
Первую калитку миновали в районе Палара и дальше ровная каменистая тропа катилась через каштановый лес до самого Вессинаро …,0
Взвыв без звука он втянул голову и выставив острые плечи побежал как сквозь лес маневрируя между телами .,1
Ничего : горы лес деревеньки …,2
Весь народ тогда ушел в лес города и села опустели .,1
Шаркая чешками мы приседали кружились в хороводе ― взявшись за руки пели и декламировали кто в лес кто по дрова .,1
Она ходила с бабушкой в лес за грибами и ягодами и всей грудью вдыхала сырой и прохладный хвойный воздух густого леса .,1
Она научилась кататься на лыжах и ездила по выходным с друзьями в лес .,1
А весной лес наполнялся пением птиц нежными и яркими цветами прохладной темнотой .,3
Заканчивается все дракой омоновцы сперва побеждают а ночью мужики устраивают им майдан сжигают полицейских в сарае и уходят в лес в « приморские партизаны » .,1
Потому что без спроса в лес подался .,3
Вокруг стоял как писали в документах того времени « пустой черной дикой лес » в котором пошаливали черемисы так и не смирившиеся с падением Казани .,3
Вот такой же был тогда и лес ― могучие высокоствольные дубы и неизвестно на какой высоте оканчивающиеся мачтовые сосны .,0
Михаил Иванович Глинка приезжал в Судиславль когда писал свою знаменитую оперу и даже собирался идти в лес чтобы заблудиться и попасть в болото .,1
В грибную пору жители Судиславля и окрестных деревень даже дома случалось заколачивали и уходили семьями в лес на грибной промысел .,1
Опрокинутый лес механических рук скрыл от глаз Игоря разложенные на столах органы и развороченные повторным вскрытием остовы тел .,3
Еще один представитель военного поколения автор знаковой партизанской песни Великой Отечественной « Шумел сурово брянский лес » и многих подобострастных пьес не сходивших со сцен страны .,0
Этот мировоззренческий опыт по уединению от общества описан в его книге « Уолден или Жизнь в лесу » ( 1854 ) : « Я ушел в лес потому что хотел жить разумно иметь дело лишь с важнейшими фактами жизни и попробовать чему - то от нее научиться чтобы не оказалось перед смертью что я вовсе не жил …,1
Вышли оделись и медленно пошли вдоль озера потом в лес .,1
