Подумайте подумайте что это значит : Бог так возлюбил мир что Он Своего Сына Единородного отдал на смерть для того чтобы мы поверили в Его любовь поверили в Его учение последовали за Ним и стали достойными себя самих и той любви которую Бог нам подарил .,5
И когда спускается из разрежённого горного воздуха в тяжёлую атмосферу асфальта то способы которые он применяет чтобы сохранить свой мир осуждать не нам .,5
О больших футболистах с фамилиями Липпи или Фергюсон мир ничего такого не знает .,5
Структура ОВОС учитывает все компоненты природной среды : воздух поверхностные и подземные воды почвы растительность и животный мир имеющуюся техногенную нагрузку на территорию видовой и родовой состав населения особо опасные объекты и др .,3
После страшных событий в США весь мир неизбежно изменится и вместе с ним ? Всемирная паутина .,4
Разглядывая окружающий мир через окно автобуса я удивлялся причудливому смешению вечнозелёной и тропической растительности которое существует здесь благодаря близости Гольфстрима .,3
Книжный мир »,6
" Так согласно А . Т . Ф . описанное Фукидидом затмение произошло не в 431 г . до н . э . а в 1039 г . нашей эры ( поскольку по астрономическим данным затмение 431 г . до н . э . в Афинах было не полным а частичным ) ; соответственно надо " " передвинуть " " весь древний мир на много веков ближе к нам . ",4
Корень SLM ' быть целым и невредимым ' ' быть в безопасности ' ? тот же что например в sal ? m ( un ) ' мир ' ' безопасность ' ' ' isl ? m ( un ) ' ислам ' ( буквально : ' покорность ' ) .,1
Фоменковский мир населён фальсификаторами как босховский мир чудовищами .,3
Фоменковский мир населён фальсификаторами как босховский мир чудовищами .,3
" Этот мир был залит солнцем и умиротворен вечерней зарёй наполнен лунным сиянием и блеском звёзд тёплой водой и горячим песком гулом пассажирских самолётов и низко летящими за озеро " " кукурузниками " " и вертолётами с красной звездой паровозом который они выбегали смотреть четыре раза в день дождями лужами радугой утренней росой и сырыми туманами . ",3
Он знал что умрёт не внезапно уже начал умирать и с каждым днём ему остаётся всё меньше жить и почувствовал что мир вокруг него начал неуловимо меняться .,3
И сразу исчезала усталость Колюня погружался в мир неровных улиц заборов дачных домов лавочек калиток высоких деревьев разросшихся кустов пахучих трав полевых и садовых цветов прислушиваясь к родному звуку паровоза на земле и гудению самолётов в вечернем небе окунаясь в безмятежность и покой .,2
" Мальчику нельзя было делать в школе ничего из того что разрешалось другим детям ? ни прогуливать уроки ни дерзить учителям ни отлынивать от общественной работы и сбора металлолома его беспощадно преследовали за тройки по английскому русскому и алгебре он должен был собирать деньги девочкам на подарки к Восьмому марта и ехать закупать в " " Детский мир " " дурацкие игрушки в виде дешёвых кукол или резиновых ёжиков ",6
Но к тому времени когда Колюня в готическом городке оказался и было ему немногим больше лет чем тогда дядюшке давно не осталось в близких и дальних окрестностях древнего селения ни чужеземных солдат ни офицеров ни даже пугавшей весь мир державы сохранилась только её урезанная на треть территория и мало что напоминало о том что когда - то здесь далеко за неприступными границами были размещены храбрые,4
Пока не выпьешь мир вокруг такой большой страшный … а душа маленькая испуганная .,3
А как выпьешь ? мир становится маленький а душа ? большая - большая !,0
Потому что если не изнасиловать меня пирожками и сосисками то я на весь мир ославлю за скаредность и бедность .,4
" Надпись на ленте должна была извещать мир о последнем подношении : " " Дорогому Павлу от родных и близких " " . ",0
Теперь она талдычила что мир полон хищных людей справедливости нет совести тоже нет нет и элементарной порядочности а также ещё каких - то важных моральных категорий ? я пропустил мимо ушей ? но деваться ей всё равно некуда и пусть уж последнюю свою кровь она выльет на алтарь любви к золотому мальчику Степаше …,1
Не могу сказать что мне нравилось быть у него на посылках но я исходил из того что худой мир лучше доброй ссоры и по возможности соблюдал нейтралитет .,5
" Мы наш мы новый мир построим " " … ? словом невесть что … ? она пожала плечами и вздохнула . ",0
Человек жил - жил беспокоился радовался ? а потом случайно выяснил что весь его мир ? на лабораторном столе и над ним ставят эксперименты …,3
Вещь известная старо как мир …,5
За ближними довольно заболоченными лесочками по излучинам Чуфырки вдруг открывался пашенный крестьянский считай что мир .,5
Да и сам мир представлялся мальчику грандиозным вечным двигателем работающим на собственном ресурсе заложенном в пульсирующем движении от живого к мёртвому от мёртвого ? к живому .,5
Широкая спина Павла Алексеевича в ладном хирургическом халате с тесёмками на мощной шее успела к этому времени совершенно заслонить собой весь мир и погибшего Антона с прохладными глазами жёстким ртом на худом лице совершенно лишённом мягкого славянского мяса .,4
Наука по его глубокому убеждению была призвана спасти мир .,5
Илья Иосифович укорял Павла Алексеевича в приспособленчестве тот пытался оправдываться : он спасал не мир а несколько десятков в лучшем случае сотен брюхатых баб и их приплод и по его мнению дело того стоило .,5
Достопримечательности и музеи в малолюдных кукольных городках отдых на море среди дюн и сосен азартные водные развлечения парусные регаты огромные крытые аквапарки где день пролетает словно миг удивительный мир сказок в детских парках отдых в лесной глуши ? на озере реке с сауной рыбалкой ухой .,3
в науке литературе и в борьбе за мир .,5
" Так взгляд на мир утверждающий принципиальную возможность " " прорицания " " пытался в своё время сформулировать К . Юнг введя для этого понятие " " синхронии " " . ",3
Весь мир казалось прислушивался и чего - то ждал .,5
Это ? мир в котором всё уже произошло .,5
Однако в то же время мир в котором возможны явления психокинеза то есть воздействия сознания на причинно - обновленный ход событий должен быть устроен совершенно иначе .,3
Весь мир изменился всё другое только этот дом всё тот же .,5
Он возможно смотрит на мир ещё доверчивыми добрыми глазами .,5
Но страшная потеря не заслонила от них весь мир .,4
Брюхо моё почечуй мой и весь мир противились не воспринимали такой диковинной настойки .,4
" Предыдущую тетрадь см . " " Новый мир " " 1999 № 8 . ",6
Ему удалось убедить мир в том что конфликт на Ближнем Востоке ? это не конфликт Израиля и всех арабов а конфликт Израиля и палестинцев .,5
Работа непыльная на свежем воздухе да и мир посмотрел .,5
В мир иной этот человек уйдёт многобожником ( мушриком ) явно заслуживающим вечного пребывания в Аду .,2
Мусульмане веруют во всех пророков Всевышнего начиная от Адама и завершая Моисеем Иисусом и Мухаммадом ( мир им ) в те Писания которые были ниспосланы Богом человечеству через пророков а также в существование ангелов .,1
Выполнение человеком своего религиозного долга в частности соблюдение поста помогает ему задуматься над смыслом его бытия воспринять окружающий мир как милость Всевышнего Творца .,3
" Мусульманин свято уверовавший в Единого Бога и живущий праведно и благочестиво это тот кто говоря словами из псалмов Давида ( мир ему ) " " ходит непорочно и делает правду и говорит истину в сердце своём ; кто не клевещет языком своим не делает искреннему своему зла и не принимает поношения на ближнего своего ; тот в глазах которого презрен отверженный но который боящихся Господа славит ; кто клянётся хотя ",1
" Эти коранические аяты подтверждают первую заповедь о Единобожии данную Богом Моисею ( мир ему ) : " " Я Господь Бог твой Который вывел тебя из земли Египетской из дома рабства . ",1
Не надеялся бы в своём возрасте ? при том что в цирке с детства ? ещё удивить мир представ перед всеми в новом качестве …,0
Михаил Николаевич был человеком погружённым в свой закрытый посторонним мир неохотно идущим на контакты трудно понимаемым партнёрами коллегами .,3
Зато вместе с Поповым они объездили весь мир .,4
Голубыми пронзительными глазами смотрели обновленцы на стены квартиры на бараки под окном на расстилавшуюся столицу на мир который будет покорён несмотря на допущенную ими преступную халатность .,5
Отдельное жильё отдельный мир галактика тебе принадлежащая .,5
Всё будет рассказано на суде вся страна весь мир будут оповещены о творимом злодействе !,4
Время от времени появлялись желавшие видеть его люди в белых халатах которые наконец признали что больной инженер ? выздоровел что его можно теперь выпускать в мир нормальных людей .,2
Андрей Николаевич избавился вдруг от ужаса смерти который разлит в самом воздухе кладбища и ясно представил себе что когда - нибудь ляжет рядом с Алею и не важно уже есть или нет мир иной лежать всё равно будут вместе .,5
Что получит Россия заключив мир на японских условиях ?,1
Что получит Россия заключив мир на японских условиях ?,1
Только любовь спасёт мир !,0
Ликуя кувыркаясь подныривая верхним под нижнее играл перед ним мир ликованием своим обжигал Алёшу ? и так хорошо было точно свечке под огнём истаивать под этим всеобъемлющим праздничным сиянием так хорошо было чувствовать свою неотрывность вместе с камнями и водой от всего от всего что окружало его и было звано на это великолепное зрелище !,3
" И хорошо было думать что чем бы ни стал он после жизни мирской во что бы ни превратился он не потеряет счастья в том же товариществе видеть всё это снова ; и хорошо было додумываться даже до такого внушения что потом - то он и станет значить в этом мире неизмеримо больше что если теперь самой крохотной песчинкой он входит в мир среди мириад подобных ",2
же песчинок то потом после этой жизни в жизни другой весь огромный мир легко сможет поместиться в нём одном ибо тогда - то он и станет миром больше видимого мира .,3
" И хорошо было думать что чем бы ни стал он после жизни мирской во что бы ни превратился он не потеряет счастья в том же товариществе видеть всё это снова ; и хорошо было додумываться даже до такого внушения что потом - то он и станет значить в этом мире неизмеримо больше что если теперь самой крохотной песчинкой он входит в мир среди мириад подобных ",2
же песчинок то потом после этой жизни в жизни другой весь огромный мир легко сможет поместиться в нём одном ибо тогда - то он и станет миром больше видимого мира .,3
Мужу изменяла и на весь мир бахвалилась .,4
А со времён Маркса мир ? плохо ли это хорошо ли ? изменился .,5
Ушёл в прошлое мир для которого марксизм был адекватен .,5
" Пумпянский даёт почти поэтическую характеристику присутствия пушкинской мысли в пушкинском языке ? " " языке как особом мире ( параллельном миру идей ) " " : " " Мы входим в мир чисто языковой и это есть главное дело Пушкина ",2
" Он не только сказал " " Смирись гордый человек … " " но и разделил мир Пушкина на положительных и отрицательных героев и прямо этими грубыми терминами назвал Татьяну и Онегина . ",3
Главное что отличает ? драматизация внутренних отношений творчества Пушкина мир которого предстаёт как поле борьбы активного творческого начала с активными также до агрессивности жизненными стихиями ( в гоголевской картине обе стороны взаимодействия покойно - пассивны ) .,3
" Но имя Орфея перерастает и эти пределы : " " Орфей ? движущее мир творческое Слово ; и Бога - Слово знаменует он в христианской символике первых веков " " 67 . ",0
" Или их оценить как " " лишь необходимое сырьё для творчества " " 70 ? тогда собственно нет той борьбы какую описывал Аполлон Григорьев а на месте её что - то вроде духовного производства перерабатывающего мир как сырьё . ",1
Может сплетёт какие - нибудь особые лапти может сочинит разноцветные портянки может повесит кольцо в нос и ? пожалуйста : русская мода вновь покорит мир .,5
Очевидно американцы уверены что у агентов ? исключительно прямой и ясный взгляд на мир .,5
И Родина ? огромная : весь мир где понимают по - русски …,4
Сразу рушатся все вычитанные теории о происхождении жизни на планете : не бог не эволюция образовали реки и холмы леса и зверей в них не они создали растительный и животный мир а космос ради каких - то целей прильнул к планете плодокормящей грудью вселенской богини .,3
Дверь впустила хозяина квартиры в обихоженный им мир в уют сотворённый стараниями матери и прилежанием самого Гастева .,3
" препирательствам молодоженов Ворониных а Марк читал за чаем " " Войну и мир " " ; он читал читал а затем : ",6
Богат и разнообразен этот подводный мир .,5
Мы как учили предки всунули в мир традиционную отмычку ? це два аш пять о аш .,0
Мы как учили предки всунули в мир традиционную отмычку ? це два аш пять о аш .,0
И мир послушно открылся .,5
Растительный мир района Сочи разнообразен и необычайно богат ? здесь в естественных условиях произрастают около трех тысяч видов разновидностей и форм сосудистых растений : хвощи папоротники голосемянные и покрытосемянные растения .,3
" Ишваракришна Гаудапада Вачасгштимишра " " перевод с санскрита и введение В . К . Шохина ( Серия EX ORIENTE LUX . Москва : Научно - издат . центр " " Ладомир " " 1995 ) и содержащей переводы с санскрита монографии Н . В . Исаевой " " Слово творящее мир . ",1
" Слово творящее мир " " ? вторая монография на русском языке Н . В . Исаевой специалистки по Шанкаре и адвайта - веданте ( " " недвойственности " " " " монизма " " " " абсолютизма " " ) ",2
" Именно этот " " динамизм " " или активная деятельная природа высшей реальности отличает по её мнению учения Гаудапады и Бхартрихари от абсолютного монизма Шанкары и сближает их кашмирский шиваизм с его " " концепцией динамичного активного и всемогущего Бога ? Бога создающего этот мир в свободном творческом порыве через спонтанный выброс энергии через собственное творческое и поэтическое усилие " " ( там же с . 11 ) . ",3
" Слово творящее мир ; грамматическая онтология Бхартрихари / / Эстетика бытия и эстетика текста в культурах средневекового Востока . ",0
Влюблённым весь мир кажется прекрасным …,0
В этих поездках для нас была и романтика путешествий и возможность увидеть большой мир .,3
Я воображала себе как там глубоко под землёй они уходят куда - то далеко - далеко в какой - то таинственный подземный мир .,3
Теперь по прошествии многих лет я понимаю что это было счастье ? тот мир нормального детства который нам дарили родители .,3
Это был мир добрых крестьянских семей трудолюбивых честных людей .,0
" От него уходили в мир добрые плюшевые медведи ? подушечные утешители навевающие сон ; заводные танки ? защитники котят ; телефоны мгновенно соединяющие с кем захочется если ты сидишь один и все ушли ; скакалки с которыми бедные неходячие дети когда - нибудь научатся прыгать ; вертолёты и парашюты на которых можно спастись от пожара вылетев из окна ? и так далее . ",2
Священное Писание нам говорит что так возлюбил Бог мир что Своего Единородного Сына отдал для того чтобы мир был спасён .,1
Священное Писание нам говорит что так возлюбил Бог мир что Своего Единородного Сына отдал для того чтобы мир был спасён .,1
Тихим сном и белым снегом бредил Божий мир .,3
Солдаты скорее всего не знали про то что красота спасёт мир но что такое красота оба они в общем знали .,5
Возможно в этом смысле красота и спасает мир .,5
Старики говорят что сразу у нас мир станет .,5
У него были галлюцинации его внутренний мир лишился чувства реальности .,3
" Один из отцов Церкви уже в древности сказал что мир не мог бы стоять без таинств то есть без непосредственного воздействия Божия и без преображения которое это воздействие совершает над людьми ; и что единственное таинство которое сохранилось после отпадения человека от Бога и потери рая это таинство брака . ",1
" Когда мы самым зачаточным образом видим в себе что - либо недостойное ни нас самих ни той любви и уважения которыми мы окружены ни той любви которую Бог нам проявляет это уже начало нашего прозрения и мы можем пойти на исповедь и сказать : " " Я знаю теперь что под почвой может быть очень глубоко лежит мир греха но кое - что я о нём узнал уже на поверхности ",2
Грех появился в момент когда человек отвернулся от Бога ради того чтобы познать себя и мир собственными тварными силами .,3
Раньше Дима смотрел бы на этого человека остро и осмысленно : идёт один из нас но особенный несёт свой мир в себе идёт переставляя Божий дар ? ноги не чувствуя бедный радости от одного хотя бы этого идёт по делам которые ему кажутся обыденными и мелкими для Димы же они значительны и таинственны уже в силу того что он ничего о них не знает и,3
" И вот этому ребёнку исполнилось семь лет мать и отец повели его в магазин " " Детский мир " " чтобы он выбрал себе подарок . ",6
Рухнул мир Клекотова ? и никак он его не соберёт .,5
Представив всё это может быть вам и удастся понять почему под полуторакилометровой толщей земли уже после недели пребывания здесь мир наверху кажется чем - то очень далёким почти нереальным дающим о себе знать лишь воспоминаниями да редкими едва слышными телефонными переговорами .,5
Медленно то цепляясь то отталкиваясь от торчащих коричневых перьев слоистой породы с удивлением вглядываемся в необычный безмолвный мир .,3
Быть может с такой же смесью удивления восторга и страха космонавты или глубоководные исследователи смотрят сквозь толстые стёкла своих иллюминаторов на изучаемый ими чужой мир .,3
И вы буквально пьёте этот мир и наслаждение ваше не знает меры а восторг ? предела !,0
Иерархия демиургов несовершенный уродливый мир и так далее если вас интересует историческая параллель .,3
То в чём гниют кости и мир в котором мы так сказать живём называются одним и тем же словом .,3
Не замечали ли вы дорогой читатель что когда долго глядишь на мир и забываешь о себе остаётся только то что видишь : невысокий склон в густых зарослях конопли ( которую стоит поезду замедлить ход рвут специальными палками из соседних окон ) оплетённая лианами цепь пальм отделяющая железную дорогу от остального мира изредка река или мост в колониальном стиле или защищённая стальной рукой шлагбаума пустая дорога .,5
Выкинуть какие - нибудь треснувшие очки означает признать что целый мир увиденный сквозь них навсегда остался за спиной или наоборот и то же самое оказался впереди в царстве надвигающегося небытия …,3
И вдруг я заметил что меня по - настоящему интересует её мир .,5
Я постоянно принимаю самого себя за себя самого думая что имею дело с чем - то внешним а мир вокруг ? всего лишь система зеркал разной кривизны .,3
" И для меня весь " " русский мир " " в целом представлялся лишь чем - то несбыточным относящимся только к прошлому и какому - то эсхатологическому будущему . ",3
После этого был водворён мир между Москвой и Литвой .,1
И был этот громадный эллинистический мир где доминировала философия платонизма .,3
Обе эти тенденции друг другу могут вполне не противоречить : можно думать и о спасении России и о помощи Русской Православной Церкви но при этом помнить что Православное христианство по существу есть вера спасающая весь мир а не только один какой - нибудь народ или одну какую - нибудь категорию людей .,4
Главный вопрос ? в самой истине и этим вопросом болеем не только мы но и весь мир включая секулярное общество формально не имеющее отношения к Церкви : заключает ли в себе христианство Новый Завет учение о том что есть такой один человек в котором сосредотачивается весь церковный авторитет и от которого зависит истина и её исповедание ?,4
Но весь католический мир в такой степени определялся папской доктриной что когда авторитет папства начали понемногу снижать и стали говорить о том что в Церкви некоторые вещи меняются и то что было некогда так может стать иначе то в Католичестве начался большой кризис .,5
Вопрос который сейчас волнует и разделяет католический мир является вопросом экклезиологии и учения о Церкви .,4
Конечно надо иметь в виду что сегодня Западный мир есть мир секулярный .,3
Конечно надо иметь в виду что сегодня Западный мир есть мир секулярный .,3
Во втором ? содержание иррационально мерцает сквозь выражение и играет роль как бы моста из рационального мира в мир мистический .,2
" В планах " " поэмы " " Достоевского " " Император " " ( замысле романа об Иоанне Антоновиче ) есть записи о том как Мирович уговаривает выросшего в полной изоляции и не знающего никаких соблазнов жизни Ивана Антоновича согласиться на заговор : " " Показывает ему мир с чердака ( Нева и проч . ) . ",1
" В планах " " поэмы " " Достоевского " " Император " " ( замысле романа об Иоанне Антоновиче ) есть записи о том как Мирович уговаривает выросшего в полной изоляции и не знающего никаких соблазнов жизни Ивана Антоновича согласиться на заговор : " " Показывает ему мир с чердака ( Нева и проч . ) . ",1
Показывает божий мир .,5
Вопрос не в том чтобы научиться выживать а в том чтобы научиться строить новый мир а этот новый мир с точки зрения христианина ( и даже не христианина а просто человека верующего в жизнь ) должен быть больше чем материальный мир .,3
Вопрос не в том чтобы научиться выживать а в том чтобы научиться строить новый мир а этот новый мир с точки зрения христианина ( и даже не христианина а просто человека верующего в жизнь ) должен быть больше чем материальный мир .,3
Вопрос не в том чтобы научиться выживать а в том чтобы научиться строить новый мир а этот новый мир с точки зрения христианина ( и даже не христианина а просто человека верующего в жизнь ) должен быть больше чем материальный мир .,3
Потому что легко тосковать о правде легко голодать ? но надо научиться голод этот удовлетворять тем чем он может быть удовлетворён то есть любовью отдачей себя для других самозабвением потому что только когда мы можем о себе забыть мы можем вдруг увидеть как мир глубок как мир осмыслен .,1
Потому что легко тосковать о правде легко голодать ? но надо научиться голод этот удовлетворять тем чем он может быть удовлетворён то есть любовью отдачей себя для других самозабвением потому что только когда мы можем о себе забыть мы можем вдруг увидеть как мир глубок как мир осмыслен .,1
" Книг у прабабушки было много : старинные церковные с металлическими застёжками в переплётах из тиснёной свиной кожи подшивка журнала " " Крокодил " " за 1938 год " " Не мир но меч " " писателя Мережковского и целая вязанка русских классиков . ",5
Советская переводческая школа гремит на весь мир .,4
Или всё - таки существуют абсолютно неделимые частицы ( хотя бы те же кварки ! ) из которых как дом из кирпичиков построен весь многообразный мир .,3
А вообще мир просто кишит тайнами .,5
Но главное ? практичный Эдисон стал выпускать свои лампочки на заводе то есть открыл им дорогу в мир .,5
" В 1876 году " " свеча Яблочкова " " покоряет весь мир ? от Америки до Камбоджи . ",4
Световоды были известны ещё век назад но только сейчас начали завоёвывать мир .,5
Это была стройная очаровательная девушка и весь радостный облик её струил ласку на окружающий мир .,3
Кто знал его здесь в мирное время в дни переворота в недели потрясшие мир ?,0
По мнению Милия Алексеевича это было справедливо как и латинское : да свершится правосудие хотя бы погиб мир .,1
Конечно Бенкендорф мог бы отметить что денежки честные не от феклисовых пришлось залезть в долги но уже на следующий год честно расплатился ? вдовствующая императрица отходя в мир иной оставила сыну подруги своей юности семьдесят пять тысяч рублей .,2
А если смотреть на то на что был похож мир в течение последнего года или прошедших двух тысячелетий то как больно делается !,0
Для того ли нас посылал Господь в мир ?,5
Миновали эпохи весь мир изменился а Зубр оставался для неё прежним всё таким же старшим хотя они были одногодки .,4
Что это за мир где прыгунов и генералов знают лучше чем гениев разгадывающих шифры Природы !,0
Все они воспринимали мир чуть сдвинуто иначе чем обычные люди .,5
Они должны были изменить мир к лучшему …,0
Нападение Гитлера на Россию взорвало мир Зубра заставило его подняться на поверхность .,5
За Максимову за весь мир за себя .,5
Любила весь мир и себя тоже ( себя - то за что обижать ? ),0
Но как назвать то состояние когда человек счастлив любит весь мир других людей ? и себя в том числе ?,0
Готовили к переходу в иной мир .,5
Чуть припогасло сияние трав цветов бабочек мир замкнулся но всё ещё светится .,3
Накануне поступления в школу родители перевезли меня в город где тёмная ленинградская коммуналка поначалу развернулась как огромный разные разности и радости сулящий мир ? по сравнению с застойным и угрюмым мирком Дома .,3
" При этом я каждый раз искренне верила что известия ? " " последние " " в самом отрадном для меня смысле то есть более не будут передаваться вообще никогда и мне не придётся слушать одни и те же фамилии да скучные цифры а сразу возникнет волшебный голос Литвинова либо мелодичные переливы " " Музыкальной шкатулки " " но лучше всего такая сказка когда в ящик помещается другой маленький настоящий мир ? инсценировка . ",3
Было очевидно что мать зашла в этот мир ? так на минутку и стоит ли располагаться поудобней .,3
" Уходящий в иной мир со словами что он прожил " " не свою жизнь " " преподаёт нам жесточайший урок и мы яростно начинаем поиски самоосуществления . ",3
Без разговоров ? сказал он ? ком цу мир …,0
Весь мир уже был а его ещё не было .,5
Желал выйти в негостеприимный мир .,5
Если бы мужчины его народа не собрали всё имеющееся у них мужество вышел бы он в мир рабства .,2
Если бы мужчины его народа не собрали всё имеющееся у них мужество вышел бы он в мир рабства .,2
" Гордая собой европейская " " христианская " " цивилизация дымила в мир развалинами . ",0
Весь этот мир куда - то пропал .,5
Черкасова знала вся страна как артиста депутата и борца за мир .,5
И в это мгновение поскольку вера одного человека распахнула дверь и для всякого кто выполнит что ему сказано Царство Божие водворяется в мир вступает новое измерение вечности и бездонной глубины и то что было иначе невозможно становится реальностью .,3
Теперь когда весь мир ограничился для него тахтой ночным столиком лампой .,5
Весь мир полнился звоном как натянутая струна .,4
Несколько сияющих истин должны были изменить мир к лучшему а что произошло в действительности ? . .,5
Портвейн распространялся доброй вестью окрашивая мир тонами нежности и снисхождения .,5
Я шёл и думал ? мир охвачен безумием .,5
Вдруг я увидел мир как единое целое .,5
Я не буду менять линолеум ? сказал он . ? Я передумал ибо мир обречен .,1
Это не означает что здесь царили вечный мир и благоденствие .,1
Это был мир уязвлённых самолюбий растоптанных амбиций бесконечных поношений чужой игры .,3
Наш мир абсурден ? говорю я своей жене ? и враги человека ? домашние его !,0
У Алексея Петровича свой мир ? в голове настоящий .,5
Маленький маленький одинокий заблудился на улице по ошибке пришёл ты в этот мир !,0
Он всё знает он понял мир понял Правила постиг тайную связь событий постиг законы сцепления миллионов обрывков разрозненных вещей !,3
" замедленный как во сне мир ; а ведь на самом деле там наверняка же склады заборы какая - нибудь гадкая фабричонка выплевывает перламутрово - ядовитые отходы свалка дымится вонючим тлеющим дымом или что - нибудь ещё безнадёжное окраинное пошлое . ",0
заламывала руки и склоняла маленькую гладко причёсанную головку к покатому плечику ? тихо так тихо светит луна а дума тобой роковая полна ? луна не поддавалась мылом выскальзывала из рук неслась сквозь рваные оккервильские тучи ? на этом Оккервиле всегда что - то тревожное с небом ? как беспокойно мечутся прозрачные приручённые тени нашего воображения когда сопение и запахи живой жизни проникают в их прохладный туманный мир !,3
Вместо простого естественного мира где все знакомы её окружает искусственный мир церемоний …,0
Удивительно пугающе рано переселяются наши дети из мира где все со всеми знакомы в мир разделительных условностей .,2
Но водитель лишь с шумом запер перед самым носом классового врага двери в светлый мир автобуса оставив Аркадия Лукьяновича тонуть в окне тьмы .,3
Прежде святые или просто безобидные слова такие как любовь свобода братство демократия либерализм мир и т . д . они травили умы выедали сердца и души размножались делением во всё новые по внешнему виду здоровые и нужные но больные изнутри слова .,1
Перегорев в глубинах вулканической кучи оно извергалось и затопляло мир .,5
Впрочем до третьего они ещё поговорили в своё удовольствие и больная левая нога как бы заключив с бывшим своим хозяином мир дипломатично их разговору не препятствовала .,1
" Но вместо этого они удовлетворяли лишь мелкие нужды государства по отысканию игольного ушка в космосе чтоб протащить через него ядерного " " верблюда " " напугав тем самым и себя и весь мир . ",4
" Перед вступающим в жизнь индивидом не " " ничто " " Хейдеггера но объективный мир преобразованный деятельностью поколений . ",3
Однако этот мир предметов воплощающих человеческие способности сложившиеся в процессе развития общественно - исторической практики в этом своём качестве не дан индивиду изначально .,3
Индивид ребёнок не просто брошен в человеческий мир а вводится в этот мир окружающими людьми и они руководят им в этом мире .,3
Индивид ребёнок не просто брошен в человеческий мир а вводится в этот мир окружающими людьми и они руководят им в этом мире .,3
Мир звуков речи как и мир музыки это творение человечества .,3
Другое условие ? это окружающий человека мир предметов и явлений созданный бесчисленными поколениями людей в их труде и борьбе .,3
Не его собственное существование а весь мир представавший перед ним рухнул в эту пропасть .,3
Вот особое качество времени и темноты которое не могу осмыслить : мир разрубленный как яблоко .,3
Как изменится мир оттого что в нём меня ещё не было ?,5
" Для меня весь мир театр " " " " . ",0
Нет даже не мир а целая галактика .,5
Нет даже не мир а целая галактика .,5
Но в тот мир где играли лунные джазы парили крылатые красавицы и расхаживали бравые кавалеры Мот он не допускал никого !,3
Всё это разнородное разномастное ? небесное и земное тот мир и этот ? было сведено в простую и ясную композицию .,3
Быть может на ней горел отражённый свет Лины может весь мир сделался для него в эти минуты прекрасным но Клара сейчас показалась ему очень красивой .,3
Они шли с Буддо по взморью весёлые беззаботные готовые обнять весь мир смеялись и болтали .,4
Весь мир теперь смотрит на наш Колонный зал ? поэтому и факты должны быть убедительные яркие простые .,4
Зато яснее чем все эти поэты философы ораторы и государственные умы он понимал одно ? мир смертельно устал и изверился .,0
" А ну - ка ну - ка ! ? Суровцев взял рукопись и стал читать . ? Как сказано ! ? воскликнул он вдруг . ? " " Когда судья выносит несправедливый приговор Бог отворачивает от него своё лицо но если он справедлив хотя на час то и весь мир становится от этого крепче " " . ",4
Что они принесли в мир зло или добро ?,5
Не пытают ли они мир добром и жалостью ?,0
Вот это приобщение эту вхожесть в высший мир зам . нач . по оперчасти ценил больше всего .,3
" Вот посажен начальник тюрьмы на столе у Вождя лежит проект нового Уголовного кодекса ? расстрела нет самый большой срок пять лет ; на приёме какой - то делегации иностранных рабочих Вождь сказал : « Мы можем дать такую амнистию которую ещё мир не видал » ; на Колыме второй уж месяц работает правительственная комиссия по пересмотру . ",1
У его предшественника в спальне над кроватью висел даже ящик с африканскими бабочками а в столовой на особом столике блистала в переливалась голубым и розовым перламутром горка колибри ( мир праху вашего хозяина птички ! ) .,0
А вот встретился с ней и всё прояснилось : и мир стал хорош и люди хороши да и сам я ничего .,1
Я ему и говорю под конец : беда в том дорогой имярек что наш спор нескончаем это старый как мир вопрос ? что есть истина ?,5
В семинарии он так сжился с ней так сумел её приручить что вскоре создал свой особый принадлежащий только ему мир .,3
А он ответит мне : « Ты читал мой труд « Майн кампф » ? Это же я обещал народу когда ещё не фюрером был а узником и с этим я и пришёл в мир » .,5
Только одно : « До чего же ты фюрер последователен ! » « Да ? скажет он ? и потому я фюрер а ты шайзе говнюк и иди от меня говнюк вон не мешай мне переделывать мир по - моему » .,5
До чего же тих и спокоен мир !,0
Отец завершил среднее образование и решили видимо что неплохо ему перед университетом посмотреть на мир .,5
Я вам отвечу : Рахиль и Якоб любили друг друга а любовь покоряет мир .,1
И все люди с характерами часто неотёсанными это знаете ли не благопристойный немецкий докторский дом это дом сапожника в маленьком городке на Украине и этот дом был целый мир и приспособиться к этому миру отцу было нелегко .,3
Он был человек труда и трудового долга а на таких людях держится мир .,1
Сын сапожника Рахленко из маленького города на Черниговщине ? и вот пожалуйста такой герой не какой - нибудь унтер - офицер вроде Хаима Ягудина а можно сказать красный генерал в доме полно оружия в конюшне стоят кони каких не видел мир и наш сосед шорник Сташенок готовит для них особенную сбрую .,1
Мы ходили в стаде туристов по ярусам знаменитого на весь мир древнегреческого театра удивляясь как хорошо сохранился его полуциркульный амфитеатр вырубленный из одного гигантского каменного монолита .,4
Мы все были некогда пешеходами и основательно по слишком торопясь вглядывались в окружающий нас мир Города во всех его подробностях .,3
Выпала добрая половина перекрёстка к которому издавна тяготел тот особый старомосковский мир поэтов и художников куда меня случайно занесло в первый же день пребывания в Москве и долго потом держало в плену .,3
